文件名,积极比例,消极比例,中立比例,平衡性评分
2016中国核建.txt,0.13793103448275862,0.0,0.519893899204244,0.8620689655172413
2017中国核建.txt,0.15979381443298968,0.0,0.42783505154639173,0.8402061855670103
2018中国核建.txt,0.17682926829268292,0.0,0.5548780487804879,0.8231707317073171
2019中国核建.txt,0.2893401015228426,0.0,0.5279187817258884,0.7106598984771574
2020中国核建.txt,0.21379310344827587,0.006896551724137931,0.4114942528735632,0.7931034482758621
2021中国核建.txt,0.1793103448275862,0.0022988505747126436,0.4114942528735632,0.8229885057471265
2022中国核建.txt,0.24822695035460993,0.0,0.6063829787234043,0.75177304964539
2023中国核建.txt,0.2782874617737003,0.0,0.5902140672782875,0.7217125382262997
2024中国核建.txt,0.2404692082111437,0.0,0.5894428152492669,0.7595307917888563
